","
1,0.0,0.0,278.72463461298616,0.0563499,1.9715133955774549,14.1635,14.8247,16.8071,21.2011,32.3836,59.0266,200.0,180.529,136.61,100.675,75.0338,57.7593,46.2012,38.284,28.5858,21.3265,17.8545,16.2473,15.8542,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,145.912,200.0,20.5211,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
1,0.0,0.0,278.8435449263365,0.0523848,2.2180112981986375,14.2253,14.9076,16.9262,21.3994,32.8528,60.9503,200.0,177.984,134.391,98.9686,73.8122,56.903,45.5893,37.8317,28.3114,21.1687,17.7493,16.1711,15.7971,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,145.701,200.0,20.4286,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
1,0.0,0.0,278.96460872627,0.0479689,2.4551184225576264,14.2941,14.9973,17.0526,21.6066,33.3378,63.0258,200.0,175.516,132.247,97.3196,72.6282,56.0678,44.988,37.3833,28.0352,21.0063,17.6387,16.0889,15.7335,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,145.492,200.0,20.3357,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
1,0.0,0.0,279.090970578705,0.0430895,2.687584588776055,14.3701,15.0945,17.1876,21.8252,33.846,65.3176,200.0,173.081,130.137,95.6959,71.4603,55.2392,44.3874,36.9325,27.7534,20.8378,17.5218,16.0003,15.6629,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,145.286,200.0,20.2417,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
1,0.0,0.0,279.21283736042517,0.0377494,2.9155759546145124,14.4532,15.1991,17.3311,22.0551,34.3779,67.8711,200.0,170.676,128.057,94.0964,70.3061,54.4163,43.7869,36.4787,27.4663,20.6629,17.3986,15.9054,15.5857,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,145.081,20.147,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
1,0.0,0.0,279.3228797828201,0.0319501,3.1410692244661993,14.5434,15.3113,17.4835,22.2975,34.9371,70.7737,200.0,168.284,125.992,92.5085,69.1577,53.5937,43.183,36.0192,27.1721,20.4811,17.2689,15.8039,15.5017,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,144.879,20.0519,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
1,0.0,0.0,279.35329489627685,0.0256868,3.3658864041196317,14.6409,15.4314,17.6454,22.5535,35.5274,74.1571,200.0,165.886,123.925,90.9216,68.0073,52.766,42.5723,35.5521,26.8701,20.292,17.1322,15.6957,15.4109,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,144.679,19.9558,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
1,0.0,0.0,279.3846531020024,0.0189742,3.5906921246171613,14.7454,15.5592,17.8168,22.8233,36.1511,78.2319,200.0,163.479,121.854,89.3311,66.853,51.9323,41.9538,35.0769,26.5599,20.0955,16.9888,15.5811,15.3135,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,144.482,19.8599,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
1,0.0,0.0,279.41697095137033,0.0118125,3.816775540997833,14.857,15.6949,17.998,23.1078,36.8109,83.4284,200.0,161.05,119.768,87.7317,65.6907,51.0896,41.3263,34.5922,26.241,19.8914,16.8385,15.4599,15.2096,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,144.287,19.7638,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
1,0.0,0.7000000000000001,279.4553473217784,0.00420087,4.043729853227103,14.9757,15.8385,18.1891,23.4072,37.5085,90.8898,200.0,158.602,117.67,86.125,64.5217,50.2392,40.6901,34.0988,25.9137,19.68,16.6815,15.3322,15.0992,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,144.096,19.6681,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
