1,0,0,6.1947022794,0.333262,-0.1251465875,3.3337,3.44928,3.84457,4.70428,6.64226,9.68893,12.7763,18.9631,37.3182,188.105,78.446,38.8714,25.9684,19.6087,13.3833,9.44825,7.70733,6.90553,6.66633
1,0,0,6.5281223419,0.333262,-0.1258295532,3.3337,3.44927,3.84454,4.70423,6.64213,9.68862,12.7757,18.9618,37.3132,188.075,78.457,38.874,25.9696,19.6094,13.3836,9.44836,7.70738,6.90556,6.66633
1,0,0,6.8806733417,0.333287,-0.126348653,3.33357,3.44913,3.84439,4.70401,6.64178,9.68802,12.7748,18.9602,37.3081,188.043,78.4668,38.8768,25.9709,19.6102,13.384,9.44862,7.70757,6.9057,6.66645
1,0,0,7.1302373654,0.333317,-0.1268402508,3.33342,3.44897,3.84419,4.70376,6.64138,9.68735,12.7738,18.9584,37.3028,188.008,78.4765,38.8796,25.9724,19.6111,13.3845,9.44892,7.70778,6.90587,6.6666
1,0,0,7.4999211088,0.333348,-0.1255018214,3.33327,3.44883,3.84406,4.70365,6.64134,9.68752,12.7743,18.96,37.3108,187.956,78.4567,38.8753,25.9707,19.6103,13.3843,9.44892,7.70785,6.90599,6.66676
1,0,0,7.8161355524,0.333378,-0.1236981502,3.33312,3.4487,3.84396,4.70358,6.6414,9.68791,12.7752,18.9625,37.3222,187.897,78.4296,38.8691,25.9682,19.6091,13.3839,9.44883,7.70789,6.90609,6.66691
1,0,0,8.2226385345,0.333409,-0.1247913537,3.33296,3.44852,3.84374,4.70328,6.64087,9.68697,12.7738,18.9596,37.3126,187.862,78.449,38.8743,25.9707,19.6105,13.3846,9.44923,7.70815,6.90628,6.66706
1,0,0,8.4992100581,0.33344,-0.1245724838,3.33281,3.44837,3.84357,4.70308,6.64061,9.68662,12.7733,18.9591,37.3125,187.814,78.4472,38.8743,25.9709,19.6108,13.3848,9.44941,7.70831,6.90643,6.66721
1,0,0,8.8434968872,0.33347,-0.1261028541,3.33266,3.44819,3.84334,4.70274,6.64,9.68547,12.7715,18.9554,37.2996,187.78,78.4736,38.8812,25.9741,19.6127,13.3858,9.44988,7.70861,6.90664,6.66737
1,0,0,9.1695112169,0.333501,-0.1260203482,3.3325,3.44803,3.84316,4.70253,6.63972,9.68507,12.771,18.9547,37.2985,187.729,78.4741,38.8817,25.9745,19.613,13.386,9.45008,7.70878,6.90679,6.66752
1,0,0,9.5394382333,0.333531,-0.1258020512,3.33235,3.44788,3.843,4.70233,6.63946,9.68472,12.7706,18.9542,37.2984,187.675,78.4724,38.8818,25.9748,19.6133,13.3863,9.45026,7.70894,6.90695,6.66767
1,0,0,9.8889322702,0.333562,-0.1261847871,3.3322,3.44771,3.84281,4.70209,6.63908,9.6841,12.7697,18.9527,37.2939,187.625,78.4803,38.8842,25.976,19.6141,13.3867,9.45054,7.70914,6.90712,6.66782
1,0,0,10.2886057355,0.333592,-0.1247913537,3.33205,3.44758,3.84268,4.70198,6.63905,9.6843,12.7702,18.9544,37.3023,187.556,78.4597,38.8796,25.9742,19.6132,13.3865,9.45053,7.70921,6.90723,6.66798
1,0,0,10.5985206698,0.333623,-0.1253923864,3.33189,3.44741,3.84248,4.70172,6.63862,9.68358,12.7692,18.9524,37.2962,187.504,78.4712,38.8828,25.9758,19.6143,13.387,9.45085,7.70943,6.90741,6.66813
1,0,0,10.8934174977,0.333653,-0.1252554495,3.33174,3.44725,3.84231,4.70152,6.63835,9.6832,12.7687,18.9518,37.2955,187.443,78.4708,38.8832,25.9762,19.6146,13.3873,9.45104,7.7096,6.90756,6.66828
1,0,0,11.2677926889,0.333684,-0.1242722539,3.33159,3.44711,3.84218,4.70138,6.63824,9.68321,12.7689,18.9527,37.301,187.372,78.4568,38.8802,25.9751,19.6141,13.3872,9.45109,7.7097,6.90769,6.66844
1,0,0,11.6435530853,0.333714,-0.1237256522,3.33144,3.44696,3.84202,4.70121,6.63804,9.68302,12.7688,18.9529,37.3032,187.304,78.4498,38.879,25.9748,19.614,13.3872,9.45122,7.70984,6.90783,6.66859
1,0,0,12.0387245225,0.333745,-0.1227968876,3.33128,3.44682,3.84188,4.70107,6.63793,9.683,12.769,18.9537,37.3082,187.229,78.4367,38.8763,25.9738,19.6136,13.3872,9.45128,7.70994,6.90795,6.66874
1,0,0,12.4070118963,0.333776,-0.1226055197,3.33113,3.44666,3.84171,4.70087,6.63766,9.68265,12.7685,18.9532,37.3079,187.16,78.4354,38.8764,25.9741,19.6139,13.3874,9.45146,7.7101,6.90811,6.66889
1,0,0,12.7590952422,0.333806,-0.1229607535,3.33098,3.4465,3.84152,4.70063,6.63728,9.68204,12.7677,18.9517,37.3036,187.093,78.4429,38.8787,25.9753,19.6146,13.3879,9.45174,7.71031,6.90828,6.66905
1,0,0,13.1398766133,0.333837,-0.1233704184,3.33082,3.44634,3.84133,4.70038,6.6369,9.68141,12.7667,18.9501,37.2989,187.025,78.4513,38.8812,25.9766,19.6155,13.3883,9.45202,7.71051,6.90845,6.6692
1,0,0,13.50320192,0.33387,-0.1236981502,3.33066,3.44616,3.84112,4.70011,6.6365,9.68077,12.7658,18.9485,37.2947,186.946,78.4585,38.8834,25.9778,19.6163,13.3888,9.45232,7.71073,6.90863,6.66937
1,0,0,13.8801792907,0.333901,-0.1233704184,3.3305,3.446,3.84096,4.69992,6.63626,9.68047,12.7655,18.9482,37.2954,186.867,78.4551,38.8831,25.9778,19.6164,13.389,9.45248,7.71088,6.90878,6.66952
1,0,0,14.2917464598,0.333931,-0.1228788206,3.33035,3.44585,3.8408,4.69975,6.63605,9.68026,12.7653,18.9483,37.2972,186.784,78.449,38.882,25.9776,19.6164,13.3891,9.45261,7.71102,6.90892,6.66967
1,0,0,14.6903243849,0.333962,-0.1229607535,3.3302,3.44569,3.84062,4.69953,6.63573,9.67978,12.7647,18.9472,37.2949,186.704,78.4521,38.8832,25.9783,19.6169,13.3894,9.45284,7.71121,6.90908,6.66982
1,0,0,15.0767069906,0.333992,-0.1229607535,3.33005,3.44553,3.84045,4.69931,6.63543,9.67933,12.7641,18.9464,37.2932,186.622,78.4539,38.8841,25.9789,19.6174,13.3897,9.45306,7.71138,6.90924,6.66998
1,0,0,15.4502002905,0.334023,-0.1230971175,3.32989,3.44538,3.84026,4.69908,6.6351,9.67882,12.7634,18.9453,37.2905,186.538,78.4579,38.8856,25.9797,19.618,13.3901,9.4533,7.71157,6.90941,6.67013
1,0,0,15.8188983176,0.334054,-0.1232884854,3.32974,3.44521,3.84008,4.69885,6.63475,9.67829,12.7626,18.944,37.2874,186.453,78.4627,38.8872,25.9806,19.6186,13.3905,9.45355,7.71176,6.90957,6.67028
1,0,0,16.1921890018,0.334084,-0.1234254223,3.32959,3.44505,3.8399,4.69863,6.63442,9.67778,12.7619,18.9429,37.2847,186.365,78.4667,38.8886,25.9815,19.6192,13.3908,9.45379,7.71195,6.90973,6.67044
1,0,0,16.5793734719,0.334115,-0.1232609834,3.32943,3.4449,3.83973,4.69842,6.63415,9.67742,12.7615,18.9423,37.2842,186.272,78.4659,38.8889,25.9818,19.6195,13.3911,9.45398,7.71211,6.90989,6.67059
1,0,0,16.9816616511,0.334145,-0.1232065524,3.32928,3.44474,3.83956,4.69821,6.63386,9.677,12.7609,18.9416,37.2829,186.178,78.4668,38.8895,25.9823,19.6199,13.3914,9.45418,7.71228,6.91004,6.67074
1,0,0,17.3958346133,0.334176,-0.1229332516,3.32913,3.44459,3.83939,4.69802,6.63361,9.67668,12.7606,18.9412,37.2831,186.08,78.4642,38.8894,25.9824,19.6201,13.3916,9.45436,7.71244,6.91019,6.67089
1,0,0,17.8188067016,0.334206,-0.1229063225,3.32898,3.44443,3.83922,4.69781,6.63331,9.67625,12.76,18.9404,37.2816,185.982,78.4656,38.8902,25.983,19.6205,13.3919,9.45457,7.71262,6.91035,6.67105
1,0,0,18.2448848128,0.334237,-0.1228788206,3.32882,3.44427,3.83904,4.69759,6.63301,9.67582,12.7595,18.9396,37.2801,185.881,78.467,38.8909,25.9835,19.6209,13.3921,9.45478,7.71279,6.91051,6.6712
1,0,0,18.6726711064,0.334268,-0.1229882555,3.32867,3.44411,3.83886,4.69737,6.63268,9.67532,12.7588,18.9385,37.2776,185.779,78.4705,38.8923,25.9843,19.6215,13.3925,9.45502,7.71297,6.91067,6.67135
1,0,0,19.1037683833,0.334298,-0.1231246195,3.32852,3.44395,3.83868,4.69714,6.63235,9.67481,12.7581,18.9374,37.2749,185.675,78.4745,38.8937,25.9851,19.622,13.3929,9.45525,7.71316,6.91083,6.67151
1,0,0,19.5418747314,0.334347,-0.1232340544,3.32827,3.4437,3.83839,4.69679,6.63184,9.67405,12.7571,18.9358,37.2714,185.569,78.4791,38.8955,25.9863,19.6229,13.3934,9.45562,7.71345,6.91109,6.67175
1,0,0,19.9940785032,0.334408,-0.1232609834,3.32797,3.44338,3.83804,4.69635,6.63123,9.67315,12.7559,18.934,37.2677,185.46,78.4831,38.8974,25.9875,19.6238,13.394,9.45606,7.71381,6.9114,6.67206
1,0,0,20.4646868948,0.334469,-0.1232884854,3.32766,3.44306,3.83769,4.69592,6.63061,9.67225,12.7547,18.9322,37.2641,185.347,78.4872,38.8993,25.9887,19.6247,13.3946,9.45649,7.71416,6.91172,6.67236
