1,0,0,5.45605E-05,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.92,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,5.45605E-05,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.92,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,5.45605E-05,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.92,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,5.45605E-05,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.92,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,5.45605E-05,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.92,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,5.45605E-05,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.92,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,5.45605E-05,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.92,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,5.45605E-05,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.92,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,5.45605E-05,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.92,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,5.45605E-05,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.92,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,5.45605E-05,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.92,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,5.45605E-05,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.92,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,5.45605E-05,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.92,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,5.45605E-05,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.92,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,5.07622E-05,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.92,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,0.0918727033,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.92,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,0.0976801195,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.4921,25.7581,38.3919,76.4917,143.92,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,0.0905980458,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.919,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,0.0975255462,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.918,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,0.0896990365,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.918,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,0.09761575,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.917,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,0.0892894643,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.917,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,0.0976065809,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.916,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,0.2815331393,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.915,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,0.8845795421,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.4921,25.7581,38.3919,76.4917,143.912,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,1.0116954928,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.907,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,1.333538764,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.4921,25.7581,38.3919,76.4917,143.899,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,1.9097476022,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.4921,25.7581,38.3919,76.4917,143.889,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,2.1616262792,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.4921,25.7581,38.3919,76.4917,143.878,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,2.4499939849,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.4921,25.7581,38.3919,76.4917,143.865,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,2.8654617788,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.4921,25.7581,38.3919,76.4917,143.85,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,3.2610403978,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.4921,25.7581,38.3919,76.4917,143.833,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,3.4116100275,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.4921,25.7581,38.3919,76.4917,143.815,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,3.887340047,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.794,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,4.2274501825,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.771,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,4.5651102649,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.746,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,4.9307802913,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.72,38.2456,19.1959,12.879,9.74601,6.66667,4.71404,3.849,3.45092,3.33333
1,0,0,5.3873402553,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.691,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,5.6711101867,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.658,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,6.0974101126,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.625,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
1,0,0,6.3555800633,-0.333333,1.73028670467148E-05,6.66667,6.90184,7.69801,9.42809,13.3333,19.492,25.7581,38.3919,76.4917,143.591,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333
